city,date,max_temp,min_temp,avg_temp,humidity,precipitation,year
Ahmedabad,2022-06-09,40.1,18.5,29.3,96.1,9.0,2022
Delhi,2022-06-10,29.7,23.6,26.6,57.0,1.0,2022
Mumbai,2022-06-10,42.5,18.7,30.6,44.0,32.0,2022
Bangalore,2022-06-10,26.8,10.4,18.6,90.3,32.5,2022
Chennai,2022-06-10,39.6,10.5,25.1,62.3,22.0,2022
Kolkata,2022-06-10,31.2,15.7,23.5,58.0,28.8,2022
Hyderabad,2022-06-10,40.4,20.4,30.4,47.3,35.9,2022
Pune,2022-06-10,39.7,9.9,24.8,81.2,48.3,2022
Ahmedabad,2022-06-10,32.9,5.2,19.0,92.0,29.4,2022
Delhi,2022-06-11,26.9,8.8,17.8,66.4,14.6,2022
Mumbai,2022-06-11,37.7,22.0,29.8,41.6,6.4,2022
Bangalore,2022-06-11,32.6,23.1,27.8,94.2,2.1,2022
Chennai,2022-06-11,27.7,8.5,18.1,51.2,47.6,2022
Kolkata,2022-06-11,32.1,17.7,24.9,58.1,16.5,2022
Hyderabad,2022-06-11,28.8,10.6,19.7,88.2,41.6,2022
Pune,2022-06-11,33.3,5.3,19.3,99.3,32.0,2022
Ahmedabad,2022-06-11,41.5,6.0,23.8,55.7,6.4,2022
Delhi,2022-06-12,40.0,5.2,22.6,67.0,17.7,2022
Mumbai,2022-06-12,29.1,14.9,22.0,64.6,29.7,2022
Bangalore,2022-06-12,32.4,5.3,18.8,58.4,21.3,2022
Chennai,2022-06-12,26.7,21.3,24.0,48.0,27.1,2022
Kolkata,2022-06-12,44.9,22.0,33.5,65.5,36.9,2022
Hyderabad,2022-06-12,37.7,19.6,28.6,63.9,21.7,2022
Pune,2022-06-12,35.2,11.8,23.5,78.0,39.6,2022
Ahmedabad,2022-06-12,40.0,9.7,24.8,87.2,17.3,2022
Delhi,2022-06-13,25.2,6.4,15.8,96.6,48.5,2022
Mumbai,2022-06-13,33.6,20.7,27.2,54.3,5.1,2022
Bangalore,2022-06-13,41.6,6.0,23.8,71.1,19.8,2022
Chennai,2022-06-13,34.7,21.1,27.9,40.4,40.7,2022
Kolkata,2022-06-13,32.8,18.9,25.8,41.6,40.7,2022
Hyderabad,2022-06-13,29.0,5.4,17.2,98.2,30.1,2022
Pune,2022-06-13,29.2,22.5,25.8,94.1,43.9,2022
Ahmedabad,2022-06-13,29.2,21.6,25.4,98.7,20.3,2022
Delhi,2022-06-14,28.9,10.5,19.7,43.5,31.0,2022
Mumbai,2022-06-14,32.7,15.4,24.0,74.0,19.4,2022
Bangalore,2022-06-14,28.4,6.3,17.4,76.8,22.3,2022
Chennai,2022-06-14,42.6,13.8,28.2,51.5,46.7,2022
Kolkata,2022-06-14,36.1,24.5,30.3,69.5,14.8,2022
Hyderabad,2022-06-14,39.6,7.9,23.8,88.6,8.9,2022
Pune,2022-06-14,44.6,23.9,34.3,53.8,36.7,2022
Ahmedabad,2022-06-14,25.6,15.9,20.7,81.8,1.3,2022
Delhi,2022-06-15,42.3,16.5,29.4,96.5,32.2,2022
Mumbai,2022-06-15,40.5,24.8,32.7,65.5,5.4,2022
Bangalore,2022-06-15,39.6,11.6,25.6,68.5,6.2,2022
Chennai,2022-06-15,28.9,13.9,21.4,71.7,9.1,2022
Kolkata,2022-06-15,39.9,23.7,31.8,54.4,46.1,2022
Hyderabad,2022-06-15,26.6,24.5,25.6,66.4,37.8,2022
Pune,2022-06-15,31.8,12.4,22.1,90.4,33.4,2022
Ahmedabad,2022-06-15,29.7,7.9,18.8,45.9,4.4,2022
Delhi,2022-06-16,43.7,23.4,33.6,92.1,13.4,2022
Mumbai,2022-06-16,44.8,7.1,26.0,68.5,36.9,2022
Bangalore,2022-06-16,44.8,15.4,30.1,95.4,10.1,2022
Chennai,2022-06-16,30.5,16.1,23.3,48.4,41.8,2022
Kolkata,2022-06-16,36.9,25.0,30.9,95.2,28.3,2022
Hyderabad,2022-06-16,31.4,10.8,21.1,57.0,0.7,2022
Pune,2022-06-16,35.9,22.3,29.1,49.6,45.4,2022
Ahmedabad,2022-06-16,41.7,22.2,31.9,91.9,31.1,2022
Delhi,2022-06-17,43.2,22.8,33.0,41.2,12.5,2022
Mumbai,2022-06-17,33.6,20.7,27.1,97.4,28.4,2022
Bangalore,2022-06-17,41.4,19.8,30.6,66.7,41.0,2022
Chennai,2022-06-17,40.8,11.7,26.2,70.8,49.9,2022
Kolkata,2022-06-17,33.8,19.3,26.6,57.4,35.2,2022
Hyderabad,2022-06-17,34.6,8.7,21.7,87.9,21.6,2022
Pune,2022-06-17,32.3,10.4,21.3,80.0,8.3,2022
Ahmedabad,2022-06-17,39.3,5.4,22.3,86.5,19.5,2022
Delhi,2022-06-18,26.0,22.0,24.0,98.9,49.7,2022
Mumbai,2022-06-18,30.9,20.0,25.4,54.2,11.2,2022
Bangalore,2022-06-18,38.5,15.4,27.0,51.8,37.0,2022
Chennai,2022-06-18,27.0,22.2,24.6,72.8,18.2,2022
Kolkata,2022-06-18,27.6,24.8,26.2,54.2,0.1,2022
Hyderabad,2022-06-18,30.4,12.3,21.3,63.2,34.6,2022
Pune,2022-06-18,25.6,18.9,22.3,47.6,47.5,2022
Ahmedabad,2022-06-18,34.8,9.0,21.9,94.6,42.1,2022
Delhi,2022-06-19,39.8,18.5,29.2,96.7,46.8,2022
Mumbai,2022-06-19,43.6,16.6,30.1,70.0,5.3,2022
Bangalore,2022-06-19,28.8,22.7,25.7,63.7,40.9,2022
Chennai,2022-06-19,35.5,10.6,23.0,53.6,9.6,2022
Kolkata,2022-06-19,34.6,6.9,20.7,96.2,0.5,2022
Hyderabad,2022-06-19,26.2,8.6,17.4,64.8,9.5,2022
Pune,2022-06-19,31.1,17.9,24.5,95.6,48.2,2022
Ahmedabad,2022-06-19,26.1,19.6,22.8,43.0,30.7,2022
Delhi,2022-06-20,43.1,19.7,31.4,65.4,49.4,2022
Mumbai,2022-06-20,28.8,24.4,26.6,81.6,39.8,2022
Bangalore,2022-06-20,41.6,12.7,27.2,55.3,22.6,2022
Chennai,2022-06-20,41.3,18.8,30.0,96.7,1.9,2022
Kolkata,2022-06-20,38.8,10.1,24.4,57.7,39.7,2022
Hyderabad,2022-06-20,31.7,22.6,27.1,78.7,18.7,2022
Pune,2022-06-20,42.2,8.1,25.1,59.8,7.6,2022
Ahmedabad,2022-06-20,25.8,13.7,19.8,65.2,22.5,2022
Delhi,2022-06-21,43.3,15.0,29.1,87.6,27.9,2022
Mumbai,2022-06-21,39.1,17.6,28.4,44.9,31.6,2022
Bangalore,2022-06-21,34.8,14.0,24.4,98.1,12.2,2022
Chennai,2022-06-21,40.2,10.9,25.6,72.1,10.2,2022
Kolkata,2022-06-21,30.8,10.4,20.6,92.3,11.4,2022
Hyderabad,2022-06-21,31.9,15.7,23.8,73.6,39.5,2022
Pune,2022-06-21,33.2,20.6,26.9,94.5,6.6,2022
Ahmedabad,2022-06-21,29.4,18.6,24.0,81.8,11.8,2022
Delhi,2022-06-22,44.3,7.7,26.0,44.8,23.9,2022
Mumbai,2022-06-22,41.8,16.2,29.0,55.2,28.7,2022
Bangalore,2022-06-22,39.4,21.4,30.4,51.7,29.6,2022
Chennai,2022-06-22,37.5,15.8,26.7,56.6,47.4,2022
Kolkata,2022-06-22,41.2,8.9,25.1,40.4,20.5,2022
Hyderabad,2022-06-22,42.5,8.3,25.4,66.0,19.4,2022
Pune,2022-06-22,38.7,24.3,31.5,58.4,12.4,2022
Ahmedabad,2022-06-22,30.3,13.1,21.7,71.9,7.9,2022
Delhi,2022-06-23,35.7,7.8,21.8,73.4,12.7,2022
Mumbai,2022-06-23,42.5,17.5,30.0,66.9,11.4,2022
Bangalore,2022-06-23,35.6,6.3,20.9,76.2,1.6,2022
Chennai,2022-06-23,43.2,8.4,25.8,54.7,39.5,2022
Kolkata,2022-06-23,33.8,8.6,21.2,77.2,30.0,2022
Hyderabad,2022-06-23,40.6,13.8,27.2,77.7,27.0,2022
Pune,2022-06-23,30.3,6.5,18.4,68.3,29.5,2022
Ahmedabad,2022-06-23,41.0,20.9,30.9,62.1,5.6,2022
Delhi,2022-06-24,42.4,23.2,32.8,90.0,16.8,2022
Mumbai,2022-06-24,43.0,12.9,28.0,81.4,16.6,2022
Bangalore,2022-06-24,43.2,5.9,24.5,77.9,39.6,2022
Chennai,2022-06-24,40.6,18.4,29.5,78.5,12.8,2022
Kolkata,2022-06-24,40.5,16.8,28.7,77.3,29.8,2022
Hyderabad,2022-06-24,35.7,6.1,20.9,57.3,34.5,2022
Pune,2022-06-24,40.1,7.7,23.9,69.4,16.6,2022
Ahmedabad,2022-06-24,25.8,5.8,15.8,72.4,40.7,2022
Delhi,2022-06-25,44.4,15.0,29.7,78.3,48.2,2022
Mumbai,2022-06-25,31.2,15.8,23.5,91.3,15.5,2022
Bangalore,2022-06-25,35.1,9.8,22.4,61.7,26.8,2022
Chennai,2022-06-25,31.5,8.6,20.1,69.7,9.9,2022
Kolkata,2022-06-25,36.7,24.7,30.7,64.0,17.5,2022
Hyderabad,2022-06-25,37.1,12.0,24.5,47.2,11.5,2022
Pune,2022-06-25,43.9,17.6,30.8,53.8,2.0,2022
Ahmedabad,2022-06-25,28.1,20.4,24.3,85.3,16.5,2022
Delhi,2022-06-26,31.9,17.0,24.5,100.0,4.9,2022
Mumbai,2022-06-26,41.4,10.0,25.7,55.0,8.7,2022
Bangalore,2022-06-26,41.7,8.0,24.8,81.0,19.1,2022
Chennai,2022-06-26,40.2,12.9,26.6,93.4,3.1,2022
Kolkata,2022-06-26,33.7,23.6,28.6,49.7,41.8,2022
Hyderabad,2022-06-26,33.4,23.6,28.5,49.5,29.8,2022
Pune,2022-06-26,35.8,5.2,20.5,43.7,33.8,2022
Ahmedabad,2022-06-26,29.2,23.1,26.1,95.1,24.0,2022
Delhi,2022-06-27,31.1,13.3,22.2,68.3,40.8,2022
Mumbai,2022-06-27,28.2,6.4,17.3,65.1,42.1,2022
Bangalore,2022-06-27,33.2,21.9,27.6,76.4,27.8,2022
Chennai,2022-06-27,45.0,12.6,28.8,55.2,14.9,2022
Kolkata,2022-06-27,38.8,6.6,22.7,87.3,5.6,2022
Hyderabad,2022-06-27,36.8,24.3,30.6,67.3,32.0,2022
Pune,2022-06-27,36.5,12.6,24.5,90.7,17.1,2022
Ahmedabad,2022-06-27,35.0,24.8,29.9,73.1,6.7,2022
Delhi,2022-06-28,44.2,5.2,24.7,41.8,19.4,2022
Mumbai,2022-06-28,43.6,23.1,33.3,88.0,26.7,2022
Bangalore,2022-06-28,44.9,6.6,25.8,99.9,10.2,2022
Chennai,2022-06-28,25.9,6.8,16.4,41.8,30.7,2022
Kolkata,2022-06-28,41.2,7.8,24.5,84.8,49.6,2022
Hyderabad,2022-06-28,29.1,13.8,21.5,49.9,8.7,2022
Pune,2022-06-28,27.7,6.8,17.3,92.4,18.2,2022
Ahmedabad,2022-06-28,30.4,13.7,22.0,74.0,33.4,2022
Delhi,2022-06-29,27.2,16.9,22.1,83.8,39.7,2022
Mumbai,2022-06-29,32.5,17.8,25.2,57.2,30.8,2022
Bangalore,2022-06-29,36.5,22.7,29.6,50.1,27.5,2022
Chennai,2022-06-29,25.6,9.6,17.6,93.6,15.4,2022
Kolkata,2022-06-29,34.3,14.5,24.4,46.1,49.4,2022
Hyderabad,2022-06-29,32.4,19.8,26.1,45.5,41.0,2022
Pune,2022-06-29,36.3,23.9,30.1,48.7,7.4,2022
Ahmedabad,2022-06-29,34.6,14.6,24.6,84.3,48.8,2022
Delhi,2022-06-30,31.9,9.5,20.7,78.6,13.6,2022
Mumbai,2022-06-30,29.9,8.0,19.0,56.5,1.8,2022
Bangalore,2022-06-30,38.9,7.7,23.3,43.8,43.9,2022
Chennai,2022-06-30,34.3,8.3,21.3,85.6,22.9,2022
Kolkata,2022-06-30,27.5,23.1,25.3,44.4,7.3,2022
Hyderabad,2022-06-30,27.9,19.3,23.6,95.6,12.4,2022
Pune,2022-06-30,32.5,7.2,19.8,99.1,33.9,2022
Ahmedabad,2022-06-30,38.5,14.2,26.4,69.7,8.4,2022
Delhi,2022-07-01,44.3,18.9,31.6,70.5,15.1,2022
Mumbai,2022-07-01,27.8,21.7,24.7,66.3,30.4,2022
Bangalore,2022-07-01,43.4,17.4,30.4,98.9,22.3,2022
Chennai,2022-07-01,42.8,7.9,25.3,93.3,12.2,2022
Kolkata,2022-07-01,26.7,14.1,20.4,46.9,42.3,2022
Hyderabad,2022-07-01,30.8,16.5,23.6,61.9,8.3,2022
Pune,2022-07-01,35.9,13.3,24.6,80.4,40.5,2022
Ahmedabad,2022-07-01,44.8,8.8,26.8,71.9,45.2,2022
Delhi,2022-07-02,39.0,13.3,26.2,54.0,10.0,2022
Mumbai,2022-07-02,26.1,21.8,23.9,72.3,23.8,2022
Bangalore,2022-07-02,34.6,9.5,22.0,49.0,21.4,2022
Chennai,2022-07-02,27.2,19.5,23.3,51.2,6.4,2022
Kolkata,2022-07-02,27.9,8.1,18.0,58.9,49.5,2022
Hyderabad,2022-07-02,31.0,9.3,20.2,62.7,24.4,2022
Pune,2022-07-02,36.4,14.4,25.4,56.8,24.9,2022
Ahmedabad,2022-07-02,41.0,24.3,32.6,83.3,35.3,2022
Delhi,2022-07-03,43.5,24.5,34.0,77.8,22.3,2022
Mumbai,2022-07-03,28.4,20.4,24.4,84.7,30.2,2022
Bangalore,2022-07-03,39.8,10.8,25.3,75.7,26.4,2022
Chennai,2022-07-03,26.4,22.4,24.4,79.3,37.9,2022
Kolkata,2022-07-03,38.2,17.6,27.9,81.7,19.2,2022
Hyderabad,2022-07-03,33.8,12.9,23.3,57.1,36.6,2022
Pune,2022-07-03,27.2,16.2,21.7,86.5,24.5,2022
Ahmedabad,2022-07-03,40.7,10.0,25.4,93.0,43.9,2022
Delhi,2022-07-04,30.1,13.1,21.6,43.1,33.0,2022
Mumbai,2022-07-04,25.8,5.2,15.5,86.0,40.1,2022
Bangalore,2022-07-04,26.3,15.4,20.9,89.7,3.2,2022
Chennai,2022-07-04,27.6,11.1,19.3,53.4,10.1,2022
Kolkata,2022-07-04,37.3,11.5,24.4,62.5,8.0,2022
Hyderabad,2022-07-04,30.7,20.8,25.8,62.6,31.2,2022
Pune,2022-07-04,27.5,24.2,25.8,82.0,12.3,2022
Ahmedabad,2022-07-04,28.8,6.7,17.8,55.8,24.3,2022
Delhi,2022-07-05,30.9,15.9,23.4,75.8,38.5,2022
Mumbai,2022-07-05,36.1,6.2,21.2,75.5,21.4,2022
Bangalore,2022-07-05,44.6,12.9,28.7,69.4,43.5,2022
Chennai,2022-07-05,33.7,12.9,23.3,96.8,29.2,2022
Kolkata,2022-07-05,33.9,5.1,19.5,96.6,35.2,2022
Hyderabad,2022-07-05,36.9,18.6,27.7,57.9,23.6,2022
Pune,2022-07-05,43.5,15.9,29.7,99.4,48.6,2022
Ahmedabad,2022-07-05,34.4,10.5,22.4,60.1,1.1,2022
Delhi,2022-07-06,32.7,8.2,20.5,94.6,31.3,2022
Mumbai,2022-07-06,30.7,9.1,19.9,67.0,39.0,2022
Bangalore,2022-07-06,30.4,14.8,22.6,72.4,4.1,2022
Chennai,2022-07-06,26.5,12.1,19.3,69.5,26.9,2022
Kolkata,2022-07-06,41.2,6.3,23.7,62.2,25.5,2022
Hyderabad,2022-07-06,38.0,9.2,23.6,70.7,13.0,2022
Pune,2022-07-06,36.6,14.5,25.6,93.5,29.2,2022
Ahmedabad,2022-07-06,32.8,24.9,28.9,91.4,29.4,2022
Delhi,2022-07-07,34.3,19.6,26.9,66.6,7.9,2022
Mumbai,2022-07-07,39.3,13.5,26.4,65.2,28.8,2022
Bangalore,2022-07-07,37.1,16.1,26.6,79.8,3.9,2022
Chennai,2022-07-07,30.3,5.2,17.8,53.7,40.4,2022
Kolkata,2022-07-07,35.8,11.8,23.8,80.2,29.2,2022
Hyderabad,2022-07-07,34.0,15.6,24.8,95.6,9.1,2022
Pune,2022-07-07,30.3,9.8,20.1,99.9,3.6,2022
Ahmedabad,2022-07-07,32.3,16.5,24.4,89.0,30.7,2022
Delhi,2022-07-08,34.8,6.5,20.7,81.5,27.9,2022
Mumbai,2022-07-08,31.8,18.7,25.3,56.1,5.6,2022
Bangalore,2022-07-08,29.1,6.3,17.7,63.0,39.9,2022
Chennai,2022-07-08,43.3,6.1,24.7,99.0,47.4,2022
Kolkata,2022-07-08,35.1,14.0,24.6,70.5,20.3,2022
Hyderabad,2022-07-08,27.0,17.6,22.3,71.0,49.4,2022
Pune,2022-07-08,38.9,22.1,30.5,46.9,4.2,2022
Ahmedabad,2022-07-08,30.8,9.7,20.3,98.8,9.6,2022
Delhi,2022-07-09,40.6,13.0,26.8,70.4,31.1,2022
Mumbai,2022-07-09,43.1,17.5,30.3,58.3,10.0,2022
Bangalore,2022-07-09,39.5,24.5,32.0,46.8,10.2,2022
Chennai,2022-07-09,31.8,9.8,20.8,94.8,46.8,2022
Kolkata,2022-07-09,37.6,7.3,22.5,51.9,46.7,2022
Hyderabad,2022-07-09,27.4,15.3,21.4,77.1,9.1,2022
Pune,2022-07-09,34.7,19.9,27.3,60.9,37.9,2022
Ahmedabad,2022-07-09,25.1,23.4,24.2,73.9,22.6,2022
Delhi,2022-07-10,41.2,12.1,26.6,72.7,48.8,2022
Mumbai,2022-07-10,30.8,14.5,22.6,53.7,0.9,2022
Bangalore,2022-07-10,29.9,16.8,23.4,48.0,20.0,2022
Chennai,2022-07-10,42.1,19.6,30.8,95.6,18.5,2022
Kolkata,2022-07-10,42.3,18.5,30.4,42.7,40.5,2022
Hyderabad,2022-07-10,39.0,13.9,26.5,48.5,20.5,2022
Pune,2022-07-10,32.1,17.4,24.7,75.6,19.5,2022
Ahmedabad,2022-07-10,35.2,9.6,22.4,53.6,0.5,2022
Delhi,2022-07-11,26.6,16.4,21.5,77.8,3.7,2022
Mumbai,2022-07-11,30.1,9.3,19.7,96.1,46.1,2022
Bangalore,2022-07-11,43.1,17.0,30.1,52.3,14.3,2022
Chennai,2022-07-11,40.3,21.8,31.1,68.6,39.1,2022
Kolkata,2022-07-11,25.9,17.5,21.7,83.9,42.1,2022
Hyderabad,2022-07-11,42.3,6.9,24.6,72.3,48.4,2022
Pune,2022-07-11,27.2,19.2,23.2,66.0,4.1,2022
Ahmedabad,2022-07-11,36.1,24.6,30.3,42.7,48.3,2022
Delhi,2022-07-12,37.5,9.4,23.5,75.6,31.9,2022
Mumbai,2022-07-12,25.0,18.3,21.7,67.7,34.6,2022
Bangalore,2022-07-12,25.3,15.3,20.3,77.3,24.7,2022
Chennai,2022-07-12,38.1,9.1,23.6,57.0,40.4,2022
Kolkata,2022-07-12,39.5,24.0,31.8,80.7,27.9,2022
Hyderabad,2022-07-12,37.0,9.0,23.0,72.5,16.4,2022
Pune,2022-07-12,35.4,21.3,28.3,48.9,9.1,2022
Ahmedabad,2022-07-12,44.8,17.5,31.2,67.2,21.1,2022
Delhi,2022-07-13,26.2,22.7,24.4,51.4,36.6,2022
Mumbai,2022-07-13,28.1,13.8,21.0,72.0,7.6,2022
Bangalore,2022-07-13,44.1,10.2,27.1,80.5,11.0,2022
Chennai,2022-07-13,35.8,22.7,29.3,84.2,43.3,2022
Kolkata,2022-07-13,34.5,8.3,21.4,54.6,9.5,2022
Hyderabad,2022-07-13,30.0,18.7,24.3,52.4,20.9,2022
Pune,2022-07-13,35.5,21.5,28.5,94.4,40.9,2022
Ahmedabad,2022-07-13,27.3,17.3,22.3,71.4,21.9,2022
Delhi,2022-07-14,31.3,15.4,23.4,96.5,14.7,2022
Mumbai,2022-07-14,43.8,15.5,29.7,40.3,17.8,2022
Bangalore,2022-07-14,31.1,9.9,20.5,79.0,46.4,2022
Chennai,2022-07-14,39.8,10.3,25.0,64.0,15.3,2022
Kolkata,2022-07-14,42.5,14.9,28.7,86.3,17.3,2022
Hyderabad,2022-07-14,42.8,23.2,33.0,45.5,25.7,2022
Pune,2022-07-14,44.4,12.6,28.5,72.9,2.3,2022
Ahmedabad,2022-07-14,41.8,22.0,31.9,74.5,37.0,2022
Delhi,2022-07-15,40.8,23.6,32.2,62.8,29.3,2022
Mumbai,2022-07-15,25.9,19.9,22.9,70.4,45.6,2022
Bangalore,2022-07-15,28.1,23.2,25.6,71.5,32.6,2022
Chennai,2022-07-15,40.5,15.0,27.8,78.3,5.4,2022
Kolkata,2022-07-15,29.5,11.9,20.7,79.7,34.6,2022
Hyderabad,2022-07-15,30.8,9.4,20.1,88.9,21.8,2022
Pune,2022-07-15,32.7,20.3,26.5,89.8,22.4,2022
Ahmedabad,2022-07-15,38.4,11.2,24.8,79.9,30.2,2022
Delhi,2022-07-16,28.3,9.7,19.0,71.2,20.7,2022
Mumbai,2022-07-16,28.0,15.8,21.9,48.5,9.7,2022
Bangalore,2022-07-16,43.7,6.6,25.1,49.7,9.3,2022
Chennai,2022-07-16,30.1,12.0,21.1,59.1,31.6,2022
Kolkata,2022-07-16,35.7,5.9,20.8,61.6,18.9,2022
Hyderabad,2022-07-16,32.2,15.6,23.9,72.5,9.6,2022
Pune,2022-07-16,40.6,8.8,24.7,86.7,36.7,2022
Ahmedabad,2022-07-16,36.6,19.2,27.9,88.7,47.4,2022
Delhi,2022-07-17,38.0,5.5,21.7,52.9,10.0,2022
Mumbai,2022-07-17,28.5,10.3,19.4,50.4,28.6,2022
Bangalore,2022-07-17,34.8,14.6,24.7,62.6,14.0,2022
Chennai,2022-07-17,41.8,21.8,31.8,90.3,6.0,2022
Kolkata,2022-07-17,30.6,24.7,27.6,59.4,46.1,2022
Hyderabad,2022-07-17,44.3,12.3,28.3,49.1,43.1,2022
Pune,2022-07-17,36.3,9.7,23.0,71.1,29.0,2022
Ahmedabad,2022-07-17,34.6,6.8,20.7,82.4,1.9,2022
Delhi,2022-07-18,29.7,21.9,25.8,54.7,33.6,2022
Mumbai,2022-07-18,25.8,15.7,20.8,66.9,20.0,2022
Bangalore,2022-07-18,35.1,12.6,23.9,57.1,22.5,2022
Chennai,2022-07-18,32.7,12.4,22.6,60.7,34.8,2022
Kolkata,2022-07-18,34.4,10.2,22.3,73.0,15.8,2022
Hyderabad,2022-07-18,44.5,14.1,29.3,64.5,18.4,2022
Pune,2022-07-18,42.4,14.7,28.6,48.3,19.0,2022
Ahmedabad,2022-07-18,43.8,13.9,28.9,77.8,23.9,2022
Delhi,2022-07-19,39.2,24.8,32.0,68.8,5.1,2022
Mumbai,2022-07-19,32.7,13.2,22.9,93.1,23.9,2022
Bangalore,2022-07-19,38.2,5.6,21.9,90.0,9.9,2022
Chennai,2022-07-19,42.3,13.4,27.8,48.5,14.6,2022
Kolkata,2022-07-19,29.2,8.0,18.6,52.8,39.9,2022
Hyderabad,2022-07-19,39.4,16.8,28.1,71.3,28.9,2022
Pune,2022-07-19,32.2,8.8,20.5,54.1,19.6,2022
Ahmedabad,2022-07-19,34.9,12.3,23.6,48.9,28.7,2022
Delhi,2022-07-20,44.3,11.6,28.0,55.4,2.0,2022
Mumbai,2022-07-20,35.7,16.4,26.0,66.4,38.4,2022
Bangalore,2022-07-20,26.9,8.9,17.9,42.3,34.2,2022
Chennai,2022-07-20,38.5,21.2,29.8,83.8,29.2,2022
Kolkata,2022-07-20,37.9,13.4,25.7,65.8,9.7,2022
Hyderabad,2022-07-20,36.5,22.5,29.5,68.4,4.2,2022
Pune,2022-07-20,25.5,13.2,19.3,86.0,25.5,2022
Ahmedabad,2022-07-20,28.7,11.4,20.1,84.8,46.8,2022
Delhi,2022-07-21,41.4,22.3,31.9,50.9,14.0,2022
Mumbai,2022-07-21,31.5,21.0,26.3,44.4,10.9,2022
Bangalore,2022-07-21,31.6,16.4,24.0,90.7,32.9,2022
Chennai,2022-07-21,31.6,21.8,26.7,61.9,2.3,2022
Kolkata,2022-07-21,30.5,7.1,18.8,93.3,39.6,2022
Hyderabad,2022-07-21,25.2,22.0,23.6,75.5,21.0,2022
Pune,2022-07-21,35.1,18.2,26.6,92.1,25.0,2022
Ahmedabad,2022-07-21,32.7,12.0,22.4,44.2,34.3,2022
Delhi,2022-07-22,37.1,10.1,23.6,47.3,39.6,2022
Mumbai,2022-07-22,44.1,20.4,32.3,65.0,44.7,2022
Bangalore,2022-07-22,31.5,13.7,22.6,68.9,1.0,2022
Chennai,2022-07-22,34.3,8.0,21.1,56.2,28.9,2022
Kolkata,2022-07-22,44.7,9.5,27.1,90.2,22.4,2022
Hyderabad,2022-07-22,30.7,6.2,18.4,86.3,10.0,2022
Pune,2022-07-22,41.4,5.2,23.3,86.4,0.2,2022
Ahmedabad,2022-07-22,40.9,22.7,31.8,78.6,49.5,2022
Delhi,2022-07-23,38.2,12.7,25.5,57.0,48.3,2022
Mumbai,2022-07-23,30.6,9.7,20.2,97.3,5.0,2022
Bangalore,2022-07-23,45.0,8.2,26.6,67.9,27.3,2022
Chennai,2022-07-23,25.1,17.9,21.5,80.2,3.2,2022
Kolkata,2022-07-23,34.3,11.7,23.0,79.4,18.5,2022
Hyderabad,2022-07-23,44.3,23.8,34.0,89.3,19.8,2022
Pune,2022-07-23,42.8,7.4,25.1,71.9,37.9,2022
Ahmedabad,2022-07-23,36.8,22.8,29.8,75.5,3.0,2022
Delhi,2022-07-24,37.0,6.0,21.5,40.9,18.6,2022
Mumbai,2022-07-24,39.7,9.1,24.4,96.9,14.2,2022
Bangalore,2022-07-24,43.5,11.1,27.3,80.1,1.4,2022
Chennai,2022-07-24,32.4,23.5,27.9,85.2,12.9,2022
Kolkata,2022-07-24,34.0,18.3,26.2,61.6,19.2,2022
Hyderabad,2022-07-24,35.3,13.9,24.6,70.3,1.2,2022
Pune,2022-07-24,37.1,5.6,21.3,96.6,16.7,2022
Ahmedabad,2022-07-24,31.1,9.7,20.4,48.4,8.9,2022
Delhi,2022-07-25,40.1,11.8,26.0,86.4,29.8,2022
Mumbai,2022-07-25,36.4,20.4,28.4,91.6,46.0,2022
Bangalore,2022-07-25,30.7,6.4,18.5,48.2,26.7,2022
Chennai,2022-07-25,28.3,23.3,25.8,81.0,23.0,2022
Kolkata,2022-07-25,42.2,14.9,28.5,97.8,48.1,2022
Hyderabad,2022-07-25,26.2,21.8,24.0,60.7,46.9,2022
Pune,2022-07-25,38.6,14.2,26.4,96.2,13.7,2022
Ahmedabad,2022-07-25,32.6,8.7,20.6,65.1,39.4,2022
Delhi,2022-07-26,39.5,16.6,28.0,53.9,37.8,2022
Mumbai,2022-07-26,43.3,11.7,27.5,89.1,13.9,2022
Bangalore,2022-07-26,30.5,13.0,21.8,63.7,2.4,2022
Chennai,2022-07-26,26.9,6.9,16.9,93.7,9.5,2022
Kolkata,2022-07-26,41.2,23.5,32.3,74.4,5.6,2022
Hyderabad,2022-07-26,26.2,8.9,17.5,42.4,36.5,2022
Pune,2022-07-26,39.8,12.0,25.9,70.6,34.4,2022
Ahmedabad,2022-07-26,39.0,22.3,30.6,88.6,34.1,2022
Delhi,2022-07-27,28.8,20.8,24.8,77.0,29.8,2022
Mumbai,2022-07-27,29.6,15.7,22.7,63.3,34.3,2022
Bangalore,2022-07-27,39.6,13.2,26.4,49.0,18.9,2022
Chennai,2022-07-27,32.3,10.8,21.6,99.2,33.4,2022
Kolkata,2022-07-27,31.1,17.0,24.0,83.7,30.6,2022
Hyderabad,2022-07-27,29.4,22.4,25.9,96.0,13.6,2022
Pune,2022-07-27,41.4,18.0,29.7,52.9,8.0,2022
Ahmedabad,2022-07-27,42.7,6.5,24.6,70.1,42.3,2022
Delhi,2022-07-28,36.2,18.4,27.3,49.2,35.5,2022
Mumbai,2022-07-28,30.8,7.3,19.0,95.2,14.5,2022
Bangalore,2022-07-28,38.5,7.2,22.8,48.9,3.8,2022
Chennai,2022-07-28,31.1,19.0,25.0,51.0,20.3,2022
